Bregma	lam0.2	Centroid_X	Centroid_Y
0.06	1	-2963.915666	-2794.852768
0.06	16	-3109.441301	-2857.515868
0.06	1	-3093.281082	-2772.24615
0.06	2	-3022.422228	-2808.281102
0.06	1	-3019.447532	-2734.190051
0.06	2	-3138.89755	-2781.70873
0.06	1	-3001.538235	-2774.999127
0.06	2	-2966.913937	-2725.039289
0.06	1	-2966.26817	-2831.316866
0.06	6	-2973.08932	-2791.987623
0.06	1	-3134.927052	-2912.757975
0.06	5	-3138.638985	-3021.957688
0.06	1	-3132.327597	-2975.434484
0.06	5	-3127.253788	-2986.491148
0.06	4	-3128.263597	-2887.386037
0.06	9	-3125.75796	-2942.191982
0.06	16	-3113.432816	-2958.545118
0.06	1	-3110.210583	-3008.538274
0.06	16	-3093.389801	-2949.264394
0.06	4	-3086.242548	-3007.590459
0.06	3	-3084.490561	-2888.022843
0.06	1	-3081.438079	-2956.474407
0.06	4	-3076.483813	-3036.677739
0.06	3	-3077.486044	-2998.287482
0.06	1	-3074.801393	-2926.019419
0.06	6	-3071.423358	-3026.280889
0.06	1	-3058.436597	-2930.044751
0.06	1	-3056.830879	-3031.869682
0.06	1	-3050.910317	-3054.994449
0.06	16	-3052.546128	-3014.286416
0.06	7	-3045.387725	-2984.158496
0.06	1	-3044.900586	-3033.858469
0.06	16	-3043.93502	-2882.288835
0.06	16	-3041.199817	-3005.690695
0.06	4	-3022.488456	-3028.427248
0.06	9	-3016.24015	-2964.261794
0.06	5	-3017.75374	-2884.575756
0.06	1	-3015.937145	-2913.806714
0.06	6	-3018.294713	-3052.596404
0.06	1	-3007.884828	-2983.681434
0.06	7	-2993.353195	-2886.324814
0.06	7	-2992.402101	-3007.453324
0.06	1	-2990.047391	-2923.731657
0.06	10	-2991.068757	-2936.616367
0.06	1	-2987.578699	-2942.252265
0.06	6	-2987.021775	-2905.402552
0.06	1	-2984.397396	-2891.155771
0.06	3	-2980.278725	-3035.825158
0.06	1	-2968.905599	-2992.334072
0.06	5	-2961.060161	-2880.81995
0.06	1	-3097.055814	-3040.711122
0.06	1	-2997.661069	-3026.865765
0.06	1	-2992.012115	-3023.972006
0.06	1	-2975.330765	-2915.894219
0.06	3	-2954.348337	-2911.490933
0.06	1	-3104.880504	-2995.556946
0.06	1	-3102.405384	-2978.329611
0.06	1	-3050.369886	-2974.788029
0.06	5	-3036.702743	-2951.970523
0.06	3	-3026.923593	-3018.758377
0.06	5	-3012.188062	-2938.401957
0.06	1	-3128.702018	-3013.568285
0.06	3	-3064.94396	-3054.351087
0.06	16	-3033.47606	-2915.929173
0.06	16	-2985.474153	-2963.973555
0.06	1	-2975.535775	-2892.526586
0.06	1	-2956.93347	-3020.435203
0.06	3	-3115.038323	-3029.021569
0.06	2	-3091.442288	-2904.463422
0.06	16	-3053.971175	-2894.764344
0.06	5	-3029.132894	-2876.921054
0.06	1	-3011.051976	-3043.981367
0.06	1	-3003.688575	-2893.80993
0.06	3	-2998.265001	-2914.807244
0.06	16	-2981.512257	-3005.270555
0.06	1	-2979.388407	-2886.850013
0.06	4	-3135.804063	-3136.512857
0.06	9	-3137.137314	-3073.653525
0.06	1	-3134.240805	-3115.767259
0.06	1	-3132.202544	-3153.652439
0.06	1	-3131.387893	-3223.983677
0.06	1	-3127.728486	-3205.29217
0.06	1	-3128.5017	-3170.116364
0.06	5	-3126.080437	-3213.693806
0.06	1	-3120.018435	-3257.638731
0.06	3	-3117.517974	-3244.360101
0.06	1	-3116.573523	-3119.063264
0.06	1	-3101.620617	-3141.117271
0.06	1	-3089.943009	-3235.041272
0.06	4	-3089.733142	-3135.971136
0.06	5	-3082.498452	-3152.856431
0.06	6	-3069.940194	-3241.66566
0.06	7	-3069.267661	-3172.166657
0.06	1	-3067.77685	-3085.112164
0.06	2	-3061.752859	-3252.098326
0.06	3	-3063.374977	-3111.517686
0.06	1	-3047.348823	-3248.292405
0.06	4	-3039.450101	-3078.632232
0.06	9	-3043.50198	-3106.210094
0.06	9	-3038.33735	-3189.249792
0.06	4	-3033.060181	-3073.984598
0.06	3	-3029.792133	-3128.285456
0.06	1	-3028.220364	-3234.211117
0.06	1	-3025.483387	-3171.834927
0.06	1	-3017.575554	-3102.74135
0.06	1	-3011.783324	-3218.732047
0.06	1	-3005.232957	-3243.330361
0.06	3	-3003.118499	-3191.010965
0.06	1	-3006.117515	-3088.883429
0.06	1	-3001.202063	-3110.901376
0.06	1	-2999.436173	-3224.801183
0.06	9	-2987.142729	-3085.605574
0.06	3	-2986.9159	-3163.004087
0.06	6	-2986.3485	-3235.381508
0.06	1	-2976.433796	-3196.082577
0.06	1	-2973.524156	-3137.495424
0.06	1	-3099.521066	-3195.082668
0.06	1	-3061.275234	-3210.169687
0.06	3	-3048.523084	-3224.864688
0.06	1	-3006.073018	-3219.280683
0.06	1	-2975.271824	-3219.954631
0.06	3	-2957.293938	-3097.471537
0.06	6	-2981.611378	-3112.221495
0.06	1	-2974.396095	-3095.08048
0.06	5	-2958.182901	-3228.926664
0.06	2	-3104.936979	-3245.14859
0.06	1	-3096.739365	-3236.971886
0.06	1	-3023.7949	-3112.984256
0.06	1	-3136.344047	-3102.132396
0.06	1	-3080.961941	-3220.819998
0.06	9	-3072.019958	-3165.364966
0.06	2	-3072.787328	-3192.15242
0.06	1	-3068.969872	-3100.143677
0.06	1	-3052.607108	-3194.156941
0.06	4	-3049.821481	-3075.03696
0.06	3	-3025.616972	-3162.826558
0.06	9	-3024.563321	-3224.594912
0.06	1	-3020.649102	-3177.345163
0.06	1	-2995.32462	-3072.546494
0.06	9	-2991.442204	-3194.7539
0.06	1	-2965.922109	-3198.248345
0.06	2	-2957.971802	-3246.207346
0.06	2	-3115.422093	-3421.553795
0.06	6	-3116.29656	-3374.166674
0.06	1	-3108.278893	-3313.335449
0.06	6	-3108.402813	-3391.794316
0.06	9	-3105.29438	-3329.140624
0.06	2	-3097.348995	-3308.832344
0.06	3	-3083.05273	-3397.739157
0.06	5	-3060.938914	-3438.447356
0.06	9	-3059.339365	-3287.919496
0.06	6	-3044.663987	-3340.646771
0.06	1	-3042.576512	-3396.098205
0.06	1	-3041.673475	-3377.177948
0.06	5	-3033.251491	-3368.861473
0.06	5	-3032.365893	-3451.365109
0.06	1	-3027.552067	-3287.684703
0.06	5	-3026.159467	-3427.666284
0.06	1	-3026.986859	-3311.413318
0.06	1	-3015.281034	-3373.089857
0.06	1	-3010.392605	-3318.062676
0.06	5	-3004.620306	-3347.401767
0.06	6	-3000.691134	-3277.760679
0.06	1	-2993.468785	-3307.724003
0.06	1	-2989.609551	-3374.768445
0.06	9	-2986.562516	-3310.963154
0.06	7	-2986.288157	-3324.670284
0.06	7	-3126.171902	-3403.277892
0.06	2	-3119.557737	-3348.44514
0.06	6	-3083.05123	-3335.629322
0.06	3	-3068.294168	-3321.894077
0.06	2	-3067.610834	-3310.344355
0.06	7	-3029.701347	-3322.817302
0.06	5	-3021.190961	-3303.637125
0.06	3	-2976.78866	-3329.553809
0.06	2	-2972.765174	-3393.592662
0.06	7	-3127.71652	-3375.25631
0.06	2	-3117.865686	-3290.130426
0.06	2	-3112.421439	-3447.768399
0.06	2	-3081.137022	-3354.412468
0.06	3	-2994.814993	-3397.837042
0.06	13	-3138.966102	-3412.169544
0.06	3	-3056.955427	-3329.449355
0.06	1	-3036.099121	-3377.1636
0.06	6	-3071.793824	-3427.543623
0.06	6	-3000.9529	-3382.91956
0.06	1	-2999.205991	-3392.439892
0.06	6	-3137.173141	-3591.08718
0.06	1	-3126.194405	-3571.10325
0.06	2	-3125.460228	-3608.332122
0.06	6	-3124.803296	-3654.278277
0.06	2	-3119.570184	-3541.009138
0.06	5	-3121.007052	-3643.404617
0.06	5	-3115.400786	-3627.66214
0.06	7	-3110.46633	-3475.838181
0.06	1	-3105.856359	-3491.965741
0.06	9	-3100.117966	-3558.2478
0.06	2	-3093.897761	-3528.808103
0.06	9	-3091.264151	-3631.826069
0.06	2	-3092.09274	-3580.974369
0.06	2	-3086.715704	-3610.3174
0.06	1	-3089.59721	-3540.732816
0.06	2	-3078.831252	-3475.15403
0.06	6	-3075.269154	-3610.791291
0.06	3	-3069.943025	-3640.494552
0.06	1	-3072.064928	-3556.993144
0.06	5	-3064.233332	-3657.984379
0.06	7	-3051.954218	-3562.155262
0.06	6	-3051.619478	-3518.673421
0.06	1	-3052.187258	-3503.277522
0.06	3	-3044.70657	-3562.589831
0.06	17	-3035.824361	-3489.782565
0.06	17	-3026.725126	-3503.446605
0.06	1	-3025.489857	-3557.915494
0.06	6	-3025.494435	-3549.004326
0.06	1	-3022.938974	-3533.991024
0.06	1	-3016.392271	-3615.243805
0.06	1	-3016.704447	-3499.409822
0.06	1	-3012.271214	-3542.149158
0.06	1	-2997.510415	-3646.215853
0.06	3	-2997.965029	-3628.89246
0.06	9	-2995.16727	-3591.421458
0.06	7	-2989.698664	-3543.044764
0.06	6	-2987.014578	-3520.853276
0.06	3	-2981.476158	-3562.4052
0.06	2	-2980.483728	-3556.032561
0.06	1	-2980.510143	-3485.135914
0.06	1	-2968.71487	-3617.914935
0.06	5	-2970.926438	-3494.665297
0.06	1	-2969.514124	-3537.97508
0.06	3	-2954.791571	-3545.010921
0.06	9	-2954.931643	-3561.313063
0.06	1	-2953.391252	-3590.902971
0.06	1	-2950.567368	-3610.399053
0.06	2	-3004.540212	-3523.878604
0.06	3	-3001.262325	-3483.285253
0.06	2	-2960.330653	-3482.842722
0.06	1	-3062.821892	-3585.053576
0.06	7	-3043.090037	-3520.275142
0.06	2	-2970.229028	-3523.40014
0.06	2	-2961.436374	-3524.917821
0.06	1	-3114.825733	-3543.772509
0.06	5	-3102.446193	-3625.104334
0.06	2	-3091.57933	-3659.406963
0.06	1	-3051.299274	-3544.79682
0.06	1	-3031.646359	-3586.2972
0.06	1	-3000.026258	-3582.554774
0.06	1	-3018.341079	-3575.492293
0.06	3	-3008.403733	-3647.116907
0.06	6	-3136.427477	-3850.455608
0.06	2	-3115.689794	-3815.268006
0.06	9	-3113.890045	-3784.077671
0.06	2	-3110.621654	-3803.594705
0.06	7	-3105.23218	-3724.196522
0.06	7	-3105.641894	-3738.655824
0.06	3	-3090.68114	-3805.521846
0.06	3	-3078.798478	-3693.845762
0.06	2	-3070.843739	-3741.286623
0.06	7	-3063.56438	-3846.730504
0.06	6	-3061.562925	-3812.392602
0.06	3	-3056.687545	-3715.833509
0.06	2	-3056.204086	-3826.594313
0.06	6	-3053.976893	-3773.878385
0.06	6	-3051.645191	-3740.058119
0.06	5	-3041.412059	-3707.128439
0.06	3	-3029.601868	-3715.088078
0.06	5	-3018.815574	-3715.149316
0.06	11	-3019.348399	-3834.194488
0.06	11	-3018.058849	-3826.023231
0.06	1	-3015.855522	-3681.636999
0.06	13	-3010.806867	-3733.499773
0.06	5	-3010.795443	-3706.598131
0.06	4	-3003.412711	-3732.948756
0.06	5	-2983.533818	-3860.397744
0.06	2	-2980.351275	-3821.92895
0.06	6	-2980.314314	-3787.212753
0.06	6	-2977.024486	-3774.09464
0.06	5	-2964.04808	-3724.729307
0.06	2	-2962.624774	-3739.047287
0.06	2	-2960.269431	-3835.97655
0.06	3	-2956.594057	-3813.337933
0.06	2	-3132.769011	-3783.609536
0.06	6	-3094.656026	-3691.863324
0.06	7	-3069.380512	-3729.504504
0.06	5	-3046.318351	-3728.870507
0.06	4	-3006.846811	-3860.108987
0.06	2	-2990.011179	-3814.807957
0.06	3	-3051.654825	-3672.326564
0.06	5	-2987.501334	-3722.591338
0.06	3	-2982.737595	-3814.567761
0.06	5	-3032.931805	-3687.422491
0.06	5	-3032.734919	-3675.811499
0.06	2	-2982.812584	-3844.984319
0.06	7	-2961.012694	-3855.116101
0.06	8	-3128.662477	-3940.657205
0.06	3	-3119.773271	-3881.286624
0.06	13	-3113.10784	-3879.547089
0.06	6	-3109.116021	-3939.269264
0.06	6	-3090.737742	-3908.004918
0.06	3	-3088.487758	-3972.422055
0.06	11	-3075.923444	-3968.845788
0.06	9	-3074.951179	-3912.504466
0.06	9	-3053.018028	-3941.533595
0.06	3	-3040.659249	-3894.560697
0.06	7	-3028.613978	-3917.869027
0.06	11	-3026.615047	-4035.036749
0.06	11	-3023.345381	-3949.371091
0.06	11	-3012.438062	-4027.222367
0.06	11	-3012.057309	-4035.264487
0.06	11	-3005.21021	-4050.106428
0.06	11	-3008.272941	-4021.422382
0.06	11	-3004.225371	-4024.822811
0.06	11	-2996.565684	-4027.090375
0.06	11	-2996.326091	-4020.702322
0.06	11	-2992.39108	-3941.013255
0.06	11	-2984.690767	-3938.09225
0.06	11	-2973.972973	-4007.278904
0.06	11	-2974.275843	-3939.832767
0.06	11	-2962.756044	-4006.225092
0.06	11	-2957.363193	-4039.281248
0.06	3	-3082.201876	-3926.808613
0.06	2	-3065.43515	-3890.644484
0.06	11	-3048.386847	-3957.946311
0.06	11	-3024.306204	-4044.211353
0.06	3	-3103.225275	-3981.088636
0.06	11	-3100.032665	-3972.487622
0.06	3	-2953.829533	-3879.098024
0.06	11	-2984.496687	-4024.049093
0.06	11	-2964.8087	-4033.519097
0.06	11	-3114.390393	-3993.054149
0.06	3	-3039.331558	-3951.175526
0.06	11	-2958.571488	-4000.850818
0.06	11	-2933.009243	-4014.693239
0.06	11	-2933.859395	-4001.196415
0.06	11	-2932.225506	-3945.062437
0.06	11	-2925.23264	-4017.741314
0.06	11	-2924.88903	-3993.410031
0.06	11	-2925.598599	-3944.287755
0.06	11	-2923.753515	-3937.722891
0.06	11	-2914.011166	-3972.913741
0.06	11	-2910.282561	-4005.948327
0.06	11	-2911.730129	-4017.960467
0.06	11	-2905.634651	-4050.535056
0.06	11	-2906.156628	-4021.335428
0.06	11	-2904.067616	-4043.096231
0.06	11	-2904.034792	-4000.232959
0.06	11	-2896.92198	-3925.983993
0.06	11	-2892.290836	-3978.613401
0.06	11	-2892.943252	-3897.957486
0.06	11	-2891.279966	-3961.096075
0.06	11	-2886.689795	-4002.284371
0.06	11	-2880.528884	-3944.058485
0.06	6	-2872.981495	-3907.795489
0.06	11	-2879.078445	-4018.630581
0.06	11	-2873.240721	-4012.23101
0.06	11	-2866.187275	-4032.323942
0.06	11	-2864.740752	-4021.248254
0.06	11	-2859.231383	-3907.858327
0.06	3	-2861.15367	-3877.607547
0.06	11	-2854.172678	-4042.25499
0.06	6	-2848.260093	-3874.026118
0.06	11	-2841.206784	-3917.722674
0.06	6	-2837.421776	-3876.823119
0.06	3	-2835.527673	-3886.773583
0.06	11	-2833.163323	-3954.213896
0.06	6	-2829.690973	-3874.112712
0.06	11	-2825.874481	-3935.399486
0.06	11	-2820.253432	-3957.827218
0.06	11	-2815.646667	-3932.210069
0.06	11	-2812.484419	-4019.685566
0.06	11	-2812.824201	-4008.91803
0.06	11	-2809.259322	-3909.196738
0.06	11	-2809.438594	-3921.861166
0.06	11	-2806.813191	-3903.754316
0.06	11	-2805.31904	-4027.641706
0.06	11	-2795.770012	-4032.204533
0.06	11	-2795.306333	-3963.41039
0.06	11	-2796.871492	-3887.919948
0.06	11	-2789.334063	-3954.738379
0.06	11	-2783.94093	-4043.397832
0.06	11	-2778.825256	-3933.833316
0.06	11	-2776.502488	-4023.442132
0.06	11	-2773.758037	-4047.395459
0.06	11	-2766.795927	-4027.537843
0.06	11	-2761.24735	-4035.528487
0.06	11	-2754.227456	-4049.618015
0.06	11	-2909.30594	-3983.692193
0.06	11	-2904.967201	-3974.144988
0.06	3	-2900.241423	-3875.853579
0.06	11	-2897.077188	-3967.388244
0.06	11	-2882.340413	-4033.126864
0.06	11	-2858.037143	-3945.598013
0.06	11	-2801.707576	-4016.659062
0.06	11	-2795.317927	-3925.239076
0.06	11	-2793.968114	-4017.180825
0.06	11	-2913.525106	-4055.812153
0.06	3	-2909.820314	-3882.64584
0.06	11	-2834.720344	-4029.135838
0.06	11	-2810.454966	-3955.42838
0.06	11	-2811.463831	-3949.54759
0.06	11	-2898.697269	-3982.559885
0.06	11	-2868.172317	-4013.215224
0.06	11	-2841.364795	-4035.03199
0.06	11	-2802.035275	-3951.318774
0.06	3	-2939.524569	-3753.082138
0.06	3	-2937.891664	-3851.631828
0.06	2	-2932.246062	-3837.072213
0.06	9	-2934.061866	-3719.259708
0.06	5	-2931.758934	-3768.000066
0.06	1	-2928.92945	-3681.190008
0.06	5	-2926.005785	-3706.181278
0.06	6	-2918.758175	-3807.031623
0.06	3	-2918.612799	-3796.644284
0.06	3	-2911.371278	-3740.186153
0.06	5	-2909.659271	-3682.222727
0.06	3	-2905.197047	-3834.602722
0.06	3	-2900.490116	-3804.666576
0.06	6	-2900.224354	-3753.949272
0.06	2	-2898.15468	-3785.357469
0.06	6	-2897.682097	-3821.150051
0.06	5	-2894.903877	-3704.342323
0.06	5	-2893.763783	-3717.535534
0.06	7	-2880.942131	-3754.266626
0.06	5	-2879.459911	-3681.581898
0.06	5	-2875.661985	-3707.612004
0.06	7	-2874.894043	-3861.733922
0.06	3	-2870.099122	-3835.596203
0.06	2	-2869.988957	-3735.965062
0.06	3	-2856.678213	-3681.240083
0.06	6	-2855.877313	-3788.337249
0.06	3	-2853.885497	-3756.486001
0.06	2	-2850.51795	-3819.280383
0.06	3	-2838.256931	-3733.427445
0.06	5	-2833.535886	-3783.576777
0.06	6	-2826.168448	-3796.933429
0.06	5	-2821.663151	-3695.156848
0.06	3	-2819.696674	-3704.252127
0.06	3	-2790.271718	-3828.008523
0.06	5	-2786.950565	-3693.874633
0.06	3	-2773.823072	-3808.075894
0.06	3	-2882.95863	-3848.176662
0.06	5	-2852.243019	-3698.294622
0.06	2	-2850.29402	-3770.035555
0.06	5	-2800.025954	-3730.038601
0.06	5	-2796.576693	-3681.064731
0.06	1	-2769.257727	-3795.382289
0.06	6	-2895.860832	-3757.087989
0.06	5	-2893.203745	-3696.195983
0.06	1	-2772.481713	-3783.586761
0.06	2	-2930.691096	-3778.103494
0.06	2	-2929.550166	-3791.547324
0.06	6	-2912.34245	-3808.1165
0.06	7	-2906.960372	-3751.963431
0.06	7	-2871.828903	-3691.89635
0.06	3	-2835.065223	-3836.694633
0.06	1	-2818.030812	-3750.296104
0.06	3	-2774.543159	-3816.7555
0.06	5	-2761.715006	-3692.211234
0.06	3	-2759.335114	-3797.883615
0.06	5	-2942.708112	-3636.825993
0.06	1	-2933.284138	-3498.476506
0.06	1	-2925.745165	-3629.149855
0.06	2	-2919.603722	-3537.256841
0.06	3	-2917.168296	-3511.115289
0.06	3	-2912.3609	-3586.055323
0.06	2	-2914.133291	-3575.509175
0.06	5	-2898.93987	-3652.673052
0.06	2	-2882.243631	-3553.212289
0.06	7	-2878.620837	-3539.769646
0.06	5	-2876.792594	-3646.622998
0.06	5	-2864.683759	-3618.209604
0.06	3	-2859.22943	-3578.632169
0.06	1	-2857.849348	-3509.867838
0.06	5	-2853.587073	-3598.535945
0.06	1	-2855.30465	-3641.602034
0.06	1	-2844.335551	-3497.410457
0.06	5	-2849.216591	-3473.740243
0.06	5	-2841.966209	-3522.808001
0.06	6	-2843.437071	-3565.463778
0.06	5	-2841.410213	-3591.998687
0.06	3	-2832.901145	-3481.677611
0.06	5	-2826.663237	-3623.608002
0.06	5	-2827.918648	-3516.343638
0.06	3	-2824.258194	-3641.424196
0.06	5	-2815.406162	-3639.237556
0.06	5	-2814.757343	-3661.99055
0.06	5	-2814.976294	-3588.838023
0.06	3	-2811.866449	-3523.692271
0.06	5	-2811.285458	-3485.21508
0.06	3	-2804.918025	-3661.163974
0.06	6	-2802.886179	-3504.053249
0.06	5	-2802.38213	-3482.442431
0.06	1	-2796.389634	-3615.290162
0.06	13	-2793.176127	-3585.907536
0.06	3	-2794.549949	-3503.008934
0.06	5	-2792.498714	-3656.089017
0.06	6	-2792.921381	-3513.628036
0.06	9	-2793.952363	-3564.787507
0.06	1	-2791.321526	-3571.708676
0.06	6	-2788.278964	-3544.370239
0.06	6	-2782.521488	-3595.918624
0.06	9	-2786.139508	-3559.711096
0.06	17	-2778.672085	-3546.366923
0.06	5	-2775.09205	-3535.856221
0.06	1	-2759.57139	-3564.152943
0.06	6	-2755.254126	-3578.811587
0.06	5	-2937.933207	-3645.683825
0.06	1	-2921.836865	-3482.833713
0.06	1	-2923.867445	-3653.619015
0.06	3	-2831.558225	-3587.953251
0.06	7	-2829.824168	-3552.677823
0.06	5	-2807.201247	-3636.497617
0.06	1	-2775.245353	-3615.373737
0.06	7	-2892.470705	-3498.676562
0.06	5	-2810.654957	-3579.099117
0.06	5	-2823.344404	-3542.380036
0.06	5	-2779.4972	-3553.32104
0.06	5	-2895.71838	-3635.137618
0.06	5	-2802.897091	-3653.993999
0.06	5	-2782.265599	-3517.76305
0.06	7	-2940.064293	-3401.238821
0.06	1	-2934.850025	-3384.562688
0.06	2	-2935.907312	-3435.760131
0.06	5	-2923.249225	-3387.568872
0.06	2	-2926.397509	-3294.301997
0.06	1	-2922.657092	-3337.948268
0.06	2	-2921.056238	-3422.075291
0.06	2	-2917.922646	-3376.828945
0.06	1	-2911.151189	-3323.50352
0.06	6	-2909.798967	-3399.738969
0.06	2	-2901.258586	-3338.495664
0.06	6	-2900.965581	-3439.334526
0.06	7	-2891.448708	-3457.34835
0.06	2	-2887.472392	-3376.576016
0.06	5	-2885.855549	-3446.164772
0.06	9	-2877.696941	-3318.31244
0.06	1	-2871.09027	-3286.844275
0.06	1	-2860.692534	-3451.935405
0.06	1	-2855.910238	-3348.806906
0.06	7	-2852.019373	-3418.374342
0.06	2	-2843.36303	-3319.004115
0.06	6	-2839.363451	-3445.149545
0.06	1	-2836.351966	-3296.55503
0.06	5	-2831.436615	-3407.820949
0.06	6	-2823.706663	-3396.099413
0.06	3	-2819.407407	-3369.606572
0.06	6	-2818.465374	-3445.223588
0.06	3	-2806.720671	-3306.254477
0.06	2	-2804.700201	-3345.699796
0.06	1	-2804.896597	-3324.64422
0.06	5	-2797.557454	-3436.544896
0.06	13	-2798.638911	-3350.542087
0.06	1	-2794.072889	-3421.888947
0.06	1	-2798.169891	-3276.923818
0.06	1	-2793.285318	-3387.247602
0.06	5	-2783.456838	-3416.093513
0.06	2	-2781.073851	-3278.253155
0.06	1	-2777.793902	-3362.676683
0.06	1	-2767.167145	-3318.561281
0.06	3	-2904.130746	-3315.289974
0.06	4	-2869.398497	-3277.054888
0.06	5	-2772.914886	-3343.966635
0.06	3	-2904.963923	-3434.909719
0.06	3	-2832.596672	-3351.182652
0.06	1	-2800.954404	-3399.900603
0.06	1	-2761.328872	-3410.969269
0.06	5	-2807.953501	-3395.19876
0.06	11	-2909.460805	-3303.188969
0.06	3	-2816.447563	-3391.552651
0.06	3	-2810.455158	-3280.301083
0.06	1	-2935.461542	-3124.4225
0.06	3	-2930.820934	-3225.926543
0.06	16	-2926.972643	-3099.97454
0.06	3	-2918.841342	-3167.461203
0.06	1	-2916.418671	-3242.957792
0.06	6	-2916.349096	-3086.680156
0.06	5	-2905.312722	-3081.958976
0.06	2	-2907.947495	-3147.49936
0.06	2	-2909.294551	-3258.503059
0.06	1	-2900.341932	-3221.860988
0.06	6	-2898.173324	-3238.845066
0.06	3	-2881.419846	-3227.457872
0.06	3	-2880.650086	-3098.231715
0.06	5	-2874.194806	-3114.732809
0.06	2	-2872.58336	-3077.864388
0.06	5	-2871.024385	-3238.649918
0.06	1	-2866.10679	-3210.609275
0.06	2	-2860.573908	-3105.41897
0.06	3	-2853.710978	-3132.839518
0.06	3	-2850.695196	-3204.4666
0.06	3	-2844.505806	-3185.343744
0.06	5	-2834.579092	-3220.836197
0.06	5	-2833.278536	-3239.63071
0.06	1	-2824.909743	-3151.69795
0.06	9	-2817.745919	-3232.751566
0.06	2	-2817.513657	-3112.708755
0.06	1	-2814.125175	-3213.157073
0.06	3	-2809.547477	-3184.652278
0.06	13	-2795.246065	-3168.237261
0.06	5	-2789.967999	-3096.705061
0.06	1	-2789.967542	-3072.77947
0.06	7	-2787.161982	-3220.708652
0.06	9	-2784.068037	-3148.321767
0.06	3	-2775.148365	-3227.234877
0.06	7	-2770.705875	-3161.351926
0.06	3	-2768.732571	-3124.643408
0.06	5	-2763.276929	-3250.960564
0.06	3	-2761.903321	-3090.835882
0.06	4	-2752.5211	-3176.186474
0.06	1	-2932.87947	-3248.448121
0.06	1	-2870.851276	-3258.889143
0.06	5	-2842.68023	-3239.80255
0.06	1	-2786.449021	-3082.612779
0.06	3	-2754.928305	-3221.765667
0.06	1	-2904.186571	-3172.216729
0.06	1	-2903.690217	-3177.415223
0.06	1	-2901.768964	-3107.386902
0.06	5	-2889.582565	-3255.370139
0.06	3	-2866.314855	-3089.866081
0.06	5	-2864.179559	-3226.866977
0.06	9	-2835.489068	-3231.5192
0.06	2	-2798.454808	-3181.74294
0.06	4	-2798.300102	-3158.893736
0.06	3	-2752.18112	-3101.853319
0.06	1	-2935.197313	-3196.594656
0.06	2	-2823.909091	-3189.291583
0.06	6	-2804.932184	-3100.969223
0.06	1	-2937.920964	-3152.533516
0.06	1	-2892.961467	-3200.80553
0.06	3	-2880.600016	-3257.916562
0.06	6	-2875.575256	-3153.616534
0.06	2	-2870.519452	-3148.916516
0.06	1	-2855.22877	-3191.622901
0.06	1	-2848.491452	-3172.162076
0.06	9	-2840.965622	-3171.524203
0.06	9	-2823.571246	-3201.903748
0.06	1	-2795.968991	-3138.102199
0.06	3	-2783.865322	-3126.501977
0.06	5	-2765.566268	-3109.344607
0.06	2	-2763.402044	-3189.135406
0.06	1	-2760.791659	-3200.954621
0.06	3	-2766.401222	-3166.400342
0.06	7	-2937.424137	-3039.206995
0.06	16	-2937.737469	-2934.795625
0.06	5	-2916.798258	-2880.926714
0.06	7	-2916.987151	-2947.919066
0.06	3	-2915.664294	-3056.168823
0.06	1	-2912.994879	-2873.985915
0.06	16	-2911.578693	-2899.451267
0.06	5	-2897.376433	-2996.511753
0.06	3	-2897.655659	-3023.496884
0.06	1	-2891.389617	-2957.468721
0.06	1	-2892.05874	-2971.254867
0.06	6	-2888.558185	-3030.343441
0.06	1	-2883.162583	-2997.138762
0.06	5	-2881.68599	-2920.940187
0.06	7	-2883.691721	-3047.842292
0.06	5	-2863.042637	-2895.64365
0.06	1	-2849.036373	-2993.215418
0.06	1	-2841.099374	-3034.887234
0.06	5	-2843.281326	-2896.937448
0.06	5	-2829.347301	-2960.547122
0.06	11	-2830.422777	-2877.525921
0.06	5	-2820.954181	-3030.218776
0.06	11	-2816.362131	-2877.824425
0.06	5	-2813.28119	-2898.100144
0.06	1	-2810.66221	-2945.83919
0.06	11	-2804.953558	-2880.833284
0.06	1	-2802.486658	-2917.261729
